,dataset_name,subset_name,prompt_id,template_name,dataset_key,input,output
10,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Tingki ro tuson au manuhor nasi goreng dohot kantang goreng, nasi goreng na sude marlomo ni roha. Kentang goreng na tabo hian, jala patoranghon denggan. Sisolhot mandok kopi na tabo. Na gabe na uli di son ima ingananna na bidang jala na di luar boi dibereng panatapan huta bambu, alai panghobasionna na dang  hatop gabe ikkon ahu sukkun piga-piga hali taringot tu na hu tuhor i. Argana lumayan arga, alai ala tabo do sipanganon na gabe lese do i sude. Dang pola porlu marpikkir dua hali molo naeng ro musek tu inganan on.",positive
11,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Indahan goreng thailand si arga 35 ribu, bulus, holan adong manukna otik. Seafood na dangadong.",negative
12,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Songon na ta boto, brownis na asli sian Amerika ima kue bantat na memang marwarna cokelat. Toko Amanda mambaen brownies dohot cara mangkukus. Brownis nadikukus on asli dang pass. Tekksturna gabe songon bolu nasomal. Jadi pandapothu, on dang brownies.",negative
13,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Molo ro tuparmanganan on pas hian di botari dohot borngin ni ari, mamboan hallet laho mangatimi mangan borngin na uli dohot panatapan na mansai bagak.",positive
14,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Pengalaman parjolo songon na mengesanhon alana songon na tarsonggot hape molo dung sae di pangido sipanganon, sada sian parhobas mangalehon bulung ni pisang tu mejaku dang pinggan manang sonduk, alani i molo dison mangarade ma laho mangan mamakke tangan alana hita naeng mangarasahon sensaso na unik di tabba muse alas ni sipanganonna bulung ni pisang.",positive
15,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
sada sian inganan kuliner na lumayan manggoda. alai gabe bingung iba tong mamillit. ujungna hu coba ma korak ni tolor  dohot mi kocok sambil mambege lagu barat na jolo na di patupa. lumayan sipabotohonon.",positive
16,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Laho mamastihon sa inang boi ro tu kantor cabang bank mandiri na i ditikki ari dohot jam karejo laho manukkar hepeng.",neutral
17,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Markareta Jayabaya malang tu Jakarta maradi di Gubeng, Tiket 35 ribu dohot asuransi 6 ribu sian Traveloka.",neutral
18,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
DPR mangalean apresiasi alani parsidohot do parompuan di Pilkada 2018.",neutral
19,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Au ro dang na lai mangan borngin rap dohot keluarga. On do pe parjolo sahali au ro tu son. Dang pola rame. Molo bagas na, songon na dorun do menuruthu. Adong akka sisa ni sipanganon di lantai dohot di meja, hera na so dipaias dohot denggan. Molo dai ni sipanganon, somal hian , dang pola sudung.",negative
20,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Urupi jo mandok tu anggota dewan unang lupa paturehon perppu ormas jala paingot jajji nai molo perppu dang di pature, marragam elemen masarakat naeng pakaluarhon pambahenan.",neutral
21,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Karipik gadong i karupuk nauttabo dohot pas laho maddongani tikki karejo.",positive
22,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Batagor dohot Siomay kingsley on dang adong cabang na diinganan naasing. Sipanganonna tabo, apalagi batagor dohot siomay dohot basona jala dang pakke pengawet. Jala molo naeng gabe siboan-boan adong paket naboi diboan mulak. Dipertahanhon ma habagakonna.",positive
23,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Hamu angka dongan unang ma hea mamesan sian on. Tarhirim! Vila na rotak,  sude angka parkakas na soada be na suman sipangkeon.",negative
24,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Panuratan mulai marsogot, kementrian kominfo mangalean beasiswa mersiajar digital lao tu 1000 halak.",neutral
25,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Nagabe jolma na baru april nalewat laho mardalani tu Toba, holan naeng mandokhon tutu godang do na mangecewahon sian sistem parawisata  disan. Parapat na rotak, maol luluan akomodasi nadenggan, agen transportasi pe dang profesional, gabe dang direkomendasihon laho tu Parapat.",negative
26,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Rotak hian jala dang dipardulihon parkarejo ni restoran. Mengecewahon hian do pelayanan na",negative
27,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Inganan nai pandapothu somal do, hurang ias. Sipanganonna pe somal do.",negative
28,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Dohot gogo na nilehon tu inganan on hape parbuena songon na somal do.  Na mengecawahon ima kualitas ni sipanganon na. Sipanganonna holan asal masak. Tu kalas sipanganon  Bandung na tabo-tabo, on mengecewahon. Adong karsis masuk 10.000 par halak dohot motor 15.0000",negative
29,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Ahu sakeluarga mangalului inganan parmanganan sae manonton. Hami ngolngolan mangan di parmanganan di mall. Toppu tarbereng parmanganan di siamun ni dalan. Nunga leleng hami dang mangallang kari. Disorohon hami ma tu parmanganan na songon na gelleng holan 9 meja. Hape tabo hian ingananna dohot siallangonna.",positive
30,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Kopi sturbucks boasa boe tabo hian boh.",positive
31,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
didokkon disan naeng bahenonna transmart, disamping ni gedong i.",neutral
32,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Tohodo pengalaman na unik, mangan di tonga-tonga ni hauma di eme na naeng marhunik. Dohot sipanganon namarragam, pangaradean na pe lomo roha mangida jala mambaen ro ijur.",positive
33,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
rap mangan dohot angka sistah ditingki ari na lewat, sonang do roha di inganan i, tabo di inganan I laho manghata- hatai, panghobasion na pe denggan, nunga piga-piga hali mangan dison.",positive
34,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Inganan siboan-boanon radot jala menak, ura tarungdung, argana pe tardungdung, dohot panghobasionna pe lambok parsise.",positive
35,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Hai eviana, mangido maaf ma hami di hahurangan ni panghobasion nami, tu kontak na sian indosat boima di akses tautan on : Pareso ma da, mauliate. Erf",neutral
36,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Sipanganon na indomi dohot roti bakar. Molo inganan na sarupa songon cabang na asing tabo laho marpungu.",positive
37,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
sambal dohot bulung serawung, tomat dohot cabe metmet. Dae ni sambal on do mambahen kota di garut namargoar Cibiuk gabe tarbarita.sambal on boi panganon rap gurame na digoreng nang manuk na digoreng. Daena tung mansai tabo. Asing sian na di lengkong cibiuk pe tung godang do cabang na.",positive
38,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Nungnga hu sungkun be denggan tu pargramedia alai di ambal-ambalhon do ndang marna jelas. Pargramed sahat tu spv di outlet i masi pabali-balian hata mandok ndang adong promo. Jut hian do roha molo ma sipabali-balian songon i",negative
39,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
selamat arian, molo adong na asing na aning disungkun bapa boima di gorahon hami muse. mauliate zan",neutral
40,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Pandapot nami inganan on somal hian do dangadong atraksi manang panatapan na menarik dohot arga ni tiket 10000/jolma, molo panatapan ni dolok ba nga memang ikkon dah alana adong di inganan na timbo. Laho mangedangi sipanganon pe dang pola godang sipilliton songon inganan na sada nai.",negative
41,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Ahu nungnga gabe panuhor madtari sian taon 2002, tikki i adong dope songon lapo tedda nagelleng na mansai rame tikki borngin. Piga-piga taon nasalpu mangingani godung na hot , sian tikki i ahu merasa kualitasna songon namoru molo nitudoshon dohot tikki lapo tedda dope. Na hantus, argana nakkok tar godang do, ditudoshon tu lapo nasarupa, olo ra ummarga.",negative
42,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Pandapot parjolo nga pasti venue na mansai uli, panghobasionna tung mansai denggan jala sipanganon na hupillit ima dengke na tinutung dohot sop buntut na hulehan punten 4 alai tu es buah i hulean punten 5 da!",positive
43,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
di ruma makan on sipanganon naadong tung mansai godang jala marragam, jala argana pe naboi tuhoron dope, tung mansai tabo dohot menak.",positive
44,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Sogo hian do rohangku mamereng hamu boi dapotan las niroha",negative
45,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Suda manuhor pulsa lao mandaftar paket internet dang marnajadi jala disuru mangulanghon torus di 363 jala tong do dang boi.",negative
46,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
ingananna bagak hian apa lagi ma di borngin ari di bahen gaba gaba lampu, lamu romantis. suman ma tu angka namarhallet. dao sian harameon. alogo na  ngali. hita boi mangida habagakon ni kota sian ginjang.",positive
47,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Sipanganon na tabo-tabo jala cocok di poto, lomo roha. Alai siinumonna pe tabo jala ingananna tabo laho marpungu dohot dongan.",positive
48,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
On ma paduahalihon ro au. Sude sipanganon nahudai tabo-tabo, jala ingananna pe songon bagak ni si  najolo. Dang pola hea manolsoli  mangan dison.",positive
49,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Sipanganon na smoked chicken dohot chees sandwich, siinumon na jus. Lumayan pas jala tabo, Inganan na memang tabo tu na naeng di partingkian na lungun santai jala dao sian na guttur.",positive
50,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Ubat na so marresep asa undenggan ma dipasiding angka ina panarusan",neutral
51,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Lam godang niboto, lam mangiburu.",neutral
52,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Parkarejo losok tu aha di lehon maradi satongkin. Parkarejoan lagi roa hape naeng hoga-hoga. Marpikkir jo!",negative
53,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Inganan na pajonok-jonok dohot aek ni sunge dohot potpot ni akka hau dohot sipanganon na mansai tabo mambahen menak dohot pas laho maradi, massam ni sipanganon pe adong do di inganan on, hawana pe lambok.",positive
54,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Tolong ma minimala, asa lam mura di nasabah asa di bagasan stasiun tigaraksa dilehon masin atm bni.",neutral
55,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Kupat tahu gempol ima sada kupat tahu nga mulai sian najolo hian. Ingananna dang pola balga alai sae tandi di bahen warna na rara di simpang tolu onan gempol. Pargodangna pas hian lao pamagohon male. Halobianni kupat tahu on ima tahuna na lambok dohot bandol dohot hua ni kaccang na pas tu dila, di padomu muse dohot lontong, toge, dohot karupuk na rara. Tabo hian.",positive
56,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Wah sarupa songon ahu on ipe bang, paket freedom I ahu dang sudah dope hape nungga diampehon tu tarif internet porlu sahat tu  pulsa hira-hira 40 ribu ahu dibuat pangarampok.",negative
57,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Parmanganan on tardok ma mura daripada na asing. alai angka sipanganon na parade somal hian dangadong nasudung.  sadeba sipanganonna angka ikkan manang manuk na di saok. boi didok sipilliton ni sipanganonna na dang marragam.",negative
58,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Kamar mandi dao sian nasuman, laho manucci tangan dang diparade sabun",negative
59,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Suasanana tabo tu sude jolma, tu nalao sahalakna, rap keluarga, manang dohot dongan-dongan najonok laho marnonang.",positive
60,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Bakso na dihalomon hami sajabu. daina gurih jala apar tabo. didongani dohot es jeruk dohot karupuk na bottar i. apar tabo hian ma. argana suman ma. ingananna masuk tu gang na sompit lai ura dapot ala godang na mamboto inganan i.",positive
61,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Dang tabo mangan di restoran, dang boi nijalo hua ni opor manuk saotik herana di warteg.",negative
62,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Parnakkok ni godangni marlomo ni roha ride sharing mambaen toyota martahi mangalehon hepeng sahat tu $1 miliar tu grab laho mangomgomi parkarejoan otomotifnya.",neutral
63,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Hinauli ni kota bandung boi do berengon sian sierra kafe lounge, Adong dua sipillito inganan boi di bagasan boi diluar, Tungmansai tabo inganan padua-dua dohot nahinaholongan manang rampak dohot keluarga manang rap ale-ale pe mangulon pasuang hosa loja alana tung mansai tabo pangullus ni alogo disi, sipanganon pe tung mansai tabo jala marragam, adong do lompa-lompa ni indonesia, asia, nang dohot eropa.",positive
64,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Jabuan marpagar na balga jala na birong",neutral
65,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
restoran sudung, ala dang di parade pinggan, laho mangan mamangke alas na bulung ni pisang. sipanganon lumayan tabo.",positive
66,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Bapakku i ma sahalak parkarejo ni net tv.",neutral
67,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Godang do indomi dijumpai di partiga-tiga najumonok.",neutral
68,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Maol hian mangattusi jolma na mandophon manghilala torus sintong.",negative
69,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Marnipi disuru si gordon ramsay mangalului coklat eh hape laos marsampur tu hua ni indomie",neutral
70,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
memang mie sedap unggodang do isina, alai anggo dai na dao do hatinggalan sian na asing.",negative
71,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
bah tabo hian, sate na tabo parmasakna pe pas, daina na pas dohot jagal na sogar, gabe mambaen sate na situtu mantap, parhobasna pe burju.",positive
72,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Tingki ro tu son pas ndang musim stroberi jadi metmet-metmet do pe jala ndang bagak. Gabe holan asal ma adong hubuat. _ lungun _",negative
73,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Pangaojakkon pardalan ni kareta api bandara sian presiden RI secara simbolis, maminsit tombol sirine na marsuarahon genta, didongani menteri perhubungan, menteri bumn, gubernur Banten, dirjen perkeretaapian kemhub, dirut ap2, dirut PT KAI, dohot dirut Raillink.",neutral
74,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Lompaan  ni parmanganan on somalna dang tabo.",negative
75,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Cocok laho mangan borngin dohot hallet tingki mangarayahon tingki padua-dua, sipanganon na tabo jala markelas.",positive
76,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Batagorna tabo, mi na tabo. Adong marragam sipanganon na boi daion di sada inganan, lamma nuaeng lapona nungga di pature gabe bagak. Adong musala. Inganan laho manuhor ole-ole pe godang sipilliton.",positive
77,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Baru dipakke piga ari langsung hang, power bank na dang boi dipake manang tuaha. Ikkon diboan tu parservis.",negative
78,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Restoran naadong panatapan na bagak, molo ro tuson tingki siborngin luluima inganan parhundulan di luar  ni ruangan, gabe berengonmu ma diganup meja lampu-lampu na galak, sipanganon nahupangido hami ima sup krim dohot coklat hangat mansai tabo jala pas dohot cuaca na ngali.",positive
79,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
inganan na tung mansai uli jala sonang roha, nang panghobasionna pe tung mansai denggan sipanganon na pe tabo dohot argana reasonable. Mansai naeng ro muse tuson mangatimi di tikki botari. Luhutna dnggan mansai denggan.",positive
80,nusax_senti,nusax_senti_bbc_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_bbc_5,train,"Berikan hasil analisis sentimen dari text ini!
Inganan ni akka parmanganon na godang panyewa, godang sipilliton. Cocok tu naposo na naeng marpungu sambil mangan - minum sesuai tu akka lomo ni rohana. Parkir na mansai bidang.",positive
