,dataset_name,subset_name,prompt_id,template_name,dataset_key,input,output
61,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
62,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
63,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
64,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
65,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
66,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
67,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
68,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
69,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
70,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
71,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
72,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
73,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
74,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
75,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
76,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
77,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
78,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
79,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
80,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
81,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
82,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
83,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
84,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
85,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
86,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
87,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
88,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
89,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
90,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
91,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
92,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
93,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
94,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
95,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
96,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
97,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
98,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
99,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
100,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
101,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
102,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
103,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
104,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
105,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
106,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
107,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
108,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
109,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
110,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
111,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
112,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
113,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
114,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
115,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
116,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
117,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
118,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
119,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
120,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
121,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
122,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
123,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
124,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
125,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
126,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
127,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
128,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
129,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
130,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
131,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
132,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
133,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
134,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
135,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
136,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
